N,best_real_cost,optimized_cost,success,label,error
6,1.0946274552458096e-08,8.831776168458365e-09,True,928,
21,1.1793821271067039e-06,1.1793821213035094e-06,True,929,
4,0.00028574514795878456,0.00025116124905638296,True,930,
4,0.00011918034679707633,0.00011772111159881219,True,931,
5,0.04876184000245038,0.027575838568526363,True,932,
3,0.023339353994128804,0.004269344532992191,True,933,
11,0.02261495702751458,0.014178540932811078,True,934,
9,1.0344855703467261e-05,1.0087424942534846e-05,True,935,
5,2.441806264788481e-07,2.2642424469433964e-07,True,936,
8,4.837924497151735e-05,4.046203174072765e-05,True,937,
6,1.9070334360281216e-06,1.8845732801052542e-06,True,938,
6,3.3787888979352764e-06,1.9352856187664577e-06,True,939,
2,2.5976128413913305e-10,2.5975896236785275e-10,True,940,
3,8.738218122372941e-09,1.8226639402917511e-09,True,941,
2,8.427287592317325e-08,1.0548476084715343e-08,True,942,
5,1.6190498648766053e-05,1.134260318975168e-05,True,943,
5,9.169155636958539e-05,8.594179126320243e-05,True,944,
4,8.756170149127468e-05,7.60921959732473e-05,True,945,
5,7.792264566751614e-09,7.792262705659147e-09,True,946,
3,1.885198352565432e-09,1.0565002829873508e-09,True,947,
3,9.720682284994524e-06,2.835736578432842e-06,True,948,
5,6.186548072381333e-07,6.06454883950798e-07,True,949,
8,3.415583882148578e-06,3.3411299686008178e-06,True,950,
4,2.209274828176634e-08,4.1611278943949136e-09,True,951,
3,3.233710206557957e-08,7.515502576439535e-09,True,952,
3,7.222317895233806e-11,7.222269310517044e-11,True,953,
3,0.037153759543453575,0.01280772196077741,True,954,
8,0.03450643426031538,0.014736304459686947,True,955,
8,9.532150954526277e-05,9.513524292696345e-05,True,956,
8,0.00020171014309403263,0.0001476110374421932,True,957,
3,0.03157881602307969,0.009442562723566994,True,958,
12,0.3970257760174514,0.24026299204410287,True,959,
3,1.4012891920701627,0.34539520063990414,True,960,
6,3.363136655021097e-06,3.0168278752219223e-06,True,961,
5,1.239527395838374e-07,1.1111351822079646e-07,True,962,
4,5.283595671890881e-08,2.813762480199475e-08,True,963,
3,4.014477389817963e-06,2.197498432242421e-06,True,964,
5,6.07184636976625e-05,6.0671416767262115e-05,True,965,
4,0.0005106936156120356,0.00018398092780503157,True,966,
5,0.00031222841163242,0.00026900493050589265,True,967,
5,7.298209025783566e-05,6.971891679528879e-05,True,968,
5,2.478413943294984e-05,2.124299869735205e-05,True,969,
4,4.587220202050801e-05,2.12230544231841e-05,True,970,
13,0.0032752550568945034,0.0032381680060676833,True,971,
4,0.0004327559874986704,0.00015348071384891076,True,972,
4,1.3608724214198813e-05,1.1180781852511297e-05,True,973,
4,2.020612219841295e-07,1.5332296028694026e-07,True,974,
3,2.64485710307453e-07,2.429464358822371e-07,True,975,
3,2.7162448806565174e-07,1.1478353945126141e-07,True,976,
9,3.0836980095391965e-05,2.9857398863185755e-05,True,977,
8,2.189230067464995e-05,2.0375061590257028e-05,True,978,
9,1.1351377037288902e-05,9.843150794445223e-06,True,979,
3,1.3500538427871008e-07,8.53249846850188e-08,True,980,
3,1.6982244448409835e-06,8.606265662379752e-07,True,981,
4,1.386322225439738e-05,1.1632303609684161e-05,True,982,
4,2.665828082032668e-05,2.6542735449870347e-05,True,983,
3,2.0942328075884704e-05,1.5824092205177073e-05,True,984,
8,0.0005244247781994896,0.0005099852163768151,True,985,
4,0.00017510602759325923,0.00017350899653789458,True,986,
3,1.4606854803974222e-05,1.1550830036373978e-05,True,987,
3,1.674178043915321e-06,1.6671284414478287e-06,True,988,
5,3.9122781709562806e-05,2.436198991126263e-05,True,989,
7,0.008781988923436538,0.008689895304715128,True,990,
4,0.004496647614970711,0.0018509976728520272,True,991,
3,5.410830417835704e-09,1.671506315699675e-09,True,992,
3,2.209045754423941e-08,6.953414070567036e-09,True,993,
3,1.290214384551889e-06,4.7636125911566566e-07,True,994,
3,1.975736720629246e-06,1.0743799352893505e-06,True,995,
7,2.3875655830625695e-07,1.4356428176473564e-07,True,996,
4,1.7134034813345888e-06,6.700639813448973e-07,True,997,
3,1.2936162393206417e-08,3.2066562199434852e-09,True,998,
2,6.516558765769312e-06,8.150222545663776e-07,True,999,
6,9.82997703513096e-07,6.208053406072171e-07,True,1000,
3,2.3282987734347274e-08,1.4267814900885923e-08,True,1001,
7,8.25851389290553e-07,7.15518136732455e-07,True,1002,
3,0.0010120083950431828,0.000339779321664527,True,1003,
10,0.006949729562172493,0.005487311515787261,True,1004,
5,5.321549873739231e-06,4.346939455055018e-06,True,1005,
7,2.8803291757336032e-05,2.5505211820416002e-05,True,1006,
4,2.7297088844967295e-05,1.0545751212189166e-05,True,1007,
9,0.005307525471549839,0.0038750640078803744,True,1008,
5,0.004486947012063873,0.0013594138707754705,True,1009,
4,1.507493983481464e-05,3.977509070224795e-06,True,1010,
4,3.925933145657116e-05,3.0159044847110238e-05,True,1011,
6,0.0007416007755239036,0.0005884101785457917,True,1012,
11,0.0007432201841478424,0.0006006240933301461,True,1013,
5,0.00010759145589039956,5.5948712181702534e-05,True,1014,
6,9.256218671688363e-05,5.47769676101722e-05,True,1015,
11,0.004742210059954294,0.0036689359407883356,True,1016,
5,9.334306039868575e-06,4.252788436868491e-06,True,1017,
3,0.006815838659933488,0.002238892878486619,True,1018,
3,8.243389002679216e-06,1.462378593987002e-06,True,1019,
4,7.470690132694099e-06,2.8901945683548705e-06,True,1020,
4,1.2130346615864253e-07,9.720106681799995e-08,True,1021,
2,2.6726152767387644e-07,3.3438218779272556e-08,True,1022,
3,3.7156446614956164e-07,2.3268668153557184e-07,True,1023,
4,1.6072205836368458e-07,1.4847695554196218e-07,True,1024,
5,2.2413888806863445e-07,1.19974932993017e-07,True,1025,
4,0.009671918362854881,0.009314798281549415,True,1026,
3,0.0019644658245044425,0.00041729296009663483,True,1027,
10,0.0008570738135996684,0.0008360567717194109,True,1028,
7,3.7367279647769663e-06,3.4735827183881222e-06,True,1029,
7,1.5604921993448512e-05,1.4725224045695879e-05,True,1030,
4,8.203682333343216e-05,6.228249990796887e-05,True,1031,
3,0.018052906316430674,0.004352496642785949,True,1032,
2,7.077965731614722e-09,1.4870704947132683e-09,True,1033,
3,2.7896749293671737e-06,1.7931704775659025e-06,True,1034,
3,2.096213627229724e-06,1.0069406255060168e-06,True,1035,
6,4.613652844628856e-05,4.2610574025091844e-05,True,1036,
4,1.29216663931904e-07,1.2061754057781573e-07,True,1037,
5,1.6433601207267984e-05,1.4048702908951466e-05,True,1038,
3,0.0003758337901878177,0.00013397087837559252,True,1039,
4,0.000678436979679584,0.0003168716742571679,True,1040,
3,0.002775624093356525,0.0007988581272034484,True,1041,
3,6.962429462270842e-08,2.1492308424646426e-08,True,1042,
5,5.231612342903012e-07,3.95405715985607e-07,True,1043,
2,,,False,1044,Each lower bound must be strictly less than each upper bound.
2,3.106243413560961e-08,3.887399199623489e-09,True,1045,
5,1.5238687541927495e-08,1.3126271199468642e-08,True,1046,
5,1.1736325830485422e-07,8.341129798024198e-08,True,1047,
3,1.7160638879091884e-06,3.459155722706653e-07,True,1048,
3,6.72992684655249e-08,1.2602773084269163e-08,True,1049,
4,2.4179323869672186e-07,2.3154792258302274e-07,True,1050,
3,1.2025212553058143e-07,2.2061163220032055e-08,True,1051,
6,3.6770721408788046e-08,3.6061839189102184e-08,True,1052,
2,1.5451929630303173e-07,1.939097874278267e-08,True,1053,
5,0.0003665966859682594,0.0003577363533782523,True,1054,
3,0.0016382262618107168,0.0003939265098394859,True,1055,
5,4.8204782277954204e-06,4.409618066100596e-06,True,1056,
2,0.0013217981032474851,0.00016538599338156891,True,1057,
5,6.704091530776952e-08,4.025765771749654e-08,True,1058,
5,8.118461359683364e-08,3.034120490676906e-08,True,1059,
6,6.664376560195533e-05,4.8793535261452097e-05,True,1060,
7,0.00010568066904242444,9.352038834250735e-05,True,1061,
3,2.8142890506727823e-08,1.9416412710613615e-08,True,1062,
6,2.4815422090728877e-05,2.3647310592222266e-05,True,1063,
6,0.00012477828890390983,5.659685810937738e-05,True,1064,
3,6.64040756690569e-07,1.728720719649031e-07,True,1065,
4,4.071046351515222e-07,3.3213978855765413e-07,True,1066,
4,1.010223111996204e-05,9.508380152299347e-06,True,1067,
7,0.001950730016107145,0.0018980135630234571,True,1068,
10,0.0006278226339062308,0.0006258774689424047,True,1069,
8,8.398813007217497e-06,7.008831877368554e-06,True,1070,
4,4.763130400718375e-08,2.3718434971880055e-08,True,1071,
3,1.1672561517385874e-07,7.872230100398808e-08,True,1072,
3,4.938442389096305e-06,2.4338367896300877e-06,True,1073,
8,0.0007824621974693434,0.000768500645851083,True,1074,
10,0.0009966576407025604,0.0009856184944627435,True,1075,
5,0.00012104313441179434,0.00011866557014488996,True,1076,
3,1.67596301247156e-07,4.13843487387598e-08,True,1077,
7,2.3504859522184816e-06,2.2875824575113937e-06,True,1078,
4,4.7409383542443e-06,3.7782506182010332e-06,True,1079,
4,6.795943881961663e-07,5.971036007694836e-07,True,1080,
3,5.111772680445494e-08,9.645369563893998e-09,True,1081,
2,1.3276129654355568e-07,1.6613213006588844e-08,True,1082,
2,0.0003755144795762324,4.695102292913953e-05,True,1083,
3,1.144215957603602e-07,8.234473248263665e-08,True,1084,
3,8.170522869544692e-08,4.3062500117840474e-08,True,1085,
3,4.8804993572932955e-06,3.954887087217665e-06,True,1086,
4,1.025118495397646e-06,9.722173194066817e-07,True,1087,
11,0.012102150708838154,0.009767971470199024,True,1088,
3,0.0004323737028347871,8.300146888479132e-05,True,1089,
4,1.6538610491681437e-06,6.738254167509558e-07,True,1090,
3,1.286548535648466e-05,2.7478012628803077e-06,True,1091,
2,2.1549526168106505e-06,2.694294178519427e-07,True,1092,
2,0.00028839643086235644,3.605105964526706e-05,True,1093,
7,6.853116028008098e-05,6.741579420492907e-05,True,1094,
4,5.789456515736646e-10,5.789456515736646e-10,True,1095,
7,4.1557423486941505e-08,3.4141814835468905e-08,True,1096,
6,0.003046239199783036,0.002675822991357305,True,1097,
6,0.0002856323705734363,0.000276594943511756,True,1098,
4,8.29184407095845e-05,4.381611239717079e-05,True,1099,
3,8.763602462329128e-06,6.161164102441964e-06,True,1100,
8,0.0004192666023384279,0.0003830903452411145,True,1101,
4,0.0004267283065365024,0.0003581358592871563,True,1102,
8,5.656287712121938e-05,5.132901608297112e-05,True,1103,
2,2.9154717632123962e-05,3.645093432827975e-06,True,1104,
8,4.980825517551846e-05,4.938452687388495e-05,True,1105,
5,1.685143248471145e-07,1.681779802277825e-07,True,1106,
4,3.358941043633018e-06,2.9753962217130612e-06,True,1107,
5,2.3590314878119573e-05,9.181839396820019e-06,True,1108,
6,1.5427343032997233e-06,8.617096849547925e-07,True,1109,
9,1.528393415020638e-05,1.2740262143496665e-05,True,1110,
3,1.0708278279084924e-06,7.520174279080299e-07,True,1111,
3,1.739476314182109e-05,1.6717977649114692e-05,True,1112,
4,1.5207096754794715e-07,9.831844781343691e-08,True,1113,
4,2.3322131174939272e-07,1.7631038232306364e-07,True,1114,
5,0.0024368728511644537,0.0019923226452082275,True,1115,
3,1.2092438970956867e-07,6.736280917657699e-08,True,1116,
6,7.101331603250053e-08,4.837238526987441e-08,True,1117,
3,1.0098968587377252e-07,9.159163336093172e-08,True,1118,
4,5.486984955919631e-08,4.716283643217875e-08,True,1119,
5,2.806129935224236e-08,2.2208974278434383e-08,True,1120,
6,1.576584208900833e-07,1.3293234446340608e-07,True,1121,
3,9.115650645736335e-09,2.1996887973809753e-09,True,1122,
4,1.828813570209018e-08,8.190891350907415e-09,True,1123,
3,6.490929749033955e-10,5.199163800573531e-10,True,1124,
3,4.781640280615372e-08,1.998643173134169e-08,True,1125,
3,0.012345711054457519,0.0025080619006200293,True,1126,
3,9.364656943145848e-05,2.7552066118674236e-05,True,1127,
2,5.129242247801657e-05,6.411796083581668e-06,True,1128,
9,6.816682138212563e-05,6.473794776520993e-05,True,1129,
3,0.00014040850070768155,4.6999493414794444e-05,True,1130,
6,0.0017928552762023545,0.0017749322066851697,True,1131,
5,3.023076911458585,1.913036214309861,True,1132,
4,2.067624024737096e-06,2.0600095197271567e-06,True,1133,
3,1.1622942527906625e-05,4.006917652098235e-06,True,1134,
6,1.703401140832361e-05,1.4774108375294964e-05,True,1135,
3,3.6329096633433016e-06,3.3681262502222688e-06,True,1136,
6,1.497080298997528e-05,7.63826914543962e-06,True,1137,
4,9.663114508195063e-05,3.892348160402976e-05,True,1138,
3,5.07904612794675e-07,2.6942688740309004e-07,True,1139,
5,4.340699799295171e-06,3.79760818028578e-06,True,1140,
6,2.377023216720726e-06,2.158145646233631e-06,True,1141,
2,1.8902886646681268e-06,2.3710244853109324e-07,True,1142,
4,5.0476285471208564e-06,1.8436321153930294e-06,True,1143,
11,0.005093539167755081,0.004220064114179717,True,1144,
3,3.0337779553927622e-06,5.862802240917262e-07,True,1145,
5,4.8802408262253464e-08,4.241763558416497e-08,True,1146,
3,2.039164779163071e-09,2.0391642738730296e-09,True,1147,
3,0.00012757318419676265,3.08614532398944e-05,True,1148,
5,2.1675383171636698e-05,5.621534253192918e-06,True,1149,
5,0.001431392146390367,0.0005125654305614016,True,1150,
5,0.00039754796322495785,0.0003197843908627372,True,1151,
4,0.0005255188583542734,0.000212926295408913,True,1152,
8,0.0012446725475745125,0.0012432681092676189,True,1153,
5,0.0002827071828497726,0.0002704371611558739,True,1154,
5,1.0509406347401154e-08,9.048318172671876e-09,True,1155,
3,1.6246221317631224e-08,8.332718197136495e-09,True,1156,
8,1.0558121438621544e-07,8.096986097055793e-08,True,1157,
3,1.1828425953769978e-05,2.110064598234537e-06,True,1158,
6,4.949229072639161e-05,4.789651454088266e-05,True,1159,
13,4.617072191379416e-05,4.213170290229054e-05,True,1160,
5,2.127186466138314e-06,2.109395575343249e-06,True,1161,
3,3.651298008356373e-08,3.5112033862026977e-08,True,1162,
3,6.3993941798027e-08,2.5887761586745073e-08,True,1163,
6,4.6161617964012655e-07,4.218669206242749e-07,True,1164,
7,2.58451163354384e-06,2.3312185658303846e-06,True,1165,
3,4.198350838541311e-10,4.19833879431496e-10,True,1166,
3,3.243950574058341e-09,1.6330301915007431e-09,True,1167,
7,2.463156695640818e-06,2.3156523794835976e-06,True,1168,
9,0.00010350869840192341,0.00010211272695648115,True,1169,
5,0.00013912155927225334,0.00013730992464461663,True,1170,
6,4.974636265691272e-05,4.378105511515363e-05,True,1171,
3,4.078991022411377e-05,2.1486609983416527e-05,True,1172,
6,0.0006652326958141401,0.0002761527253256884,True,1173,
5,6.206290581113688e-07,4.3816585149159246e-07,True,1174,
5,1.0889463606711598e-06,9.670601971367373e-07,True,1175,
6,2.913739874866695e-06,1.9531458253361248e-06,True,1176,
3,1.1278032455221036e-08,2.3606570487121868e-09,True,1177,
7,6.805045978480743e-08,6.339865899612847e-08,True,1178,
3,3.2421333295112046e-06,1.5738285913945294e-06,True,1179,
3,8.779449870213192e-07,3.1608097656180064e-07,True,1180,
11,1.2401581921002313e-06,1.1859881581958814e-06,True,1181,
4,1.0401132204604508e-09,9.355848979025505e-10,True,1182,
2,7.4768958718364e-09,1.579786056927284e-09,True,1183,
5,1.0648852800265656e-06,6.504608481108494e-07,True,1184,
4,1.5698416933234577e-07,1.559232360480616e-07,True,1185,
4,3.6241495174563904e-08,1.074059598489114e-08,True,1186,
4,8.025064850791112e-08,6.282402606740038e-08,True,1187,
5,0.00011171003647387153,0.00011003325549574043,True,1188,
8,0.001299773999445006,0.0005077147227263096,True,1189,
8,0.0008150544339204968,0.0008112856606203897,True,1190,
3,0.26991332770706933,0.07390039949934017,True,1191,
3,1.4137774749104273e-07,1.2952634299119008e-07,True,1192,
5,1.607706414577679e-06,7.434187164992373e-07,True,1193,
3,0.0032301403955725446,0.0013612992533159412,True,1194,
4,1.076476695857031e-06,7.684462026711599e-07,True,1195,
7,5.1979585146052865e-06,4.082341137637996e-06,True,1196,
10,0.00015698765326712017,0.00014010430075461403,True,1197,
5,0.000254885431234117,0.0002484024947486122,True,1198,
5,1.8336708311085819e-06,1.4481284439686865e-06,True,1199,
4,2.1371864895089462e-07,8.270675771319925e-08,True,1200,
7,8.748594155913617e-05,7.138682226827549e-05,True,1201,
7,2.4639384783778688e-05,2.2867935739190167e-05,True,1202,
2,0.00012141598140726313,1.5184609125407124e-05,True,1203,
3,7.295053625298463e-08,2.297130807632274e-08,True,1204,
3,4.3197039732247764e-09,2.1173794882775767e-09,True,1205,
5,2.4782071823871285e-07,2.4736608453837627e-07,True,1206,
4,5.687304154499922e-07,3.346283068416705e-07,True,1207,
4,1.0644306103924131e-07,1.0112705342208759e-07,True,1208,
11,7.448609968777181e-06,7.329069562920447e-06,True,1209,
7,0.04284806076845104,0.03930533753782466,True,1210,
3,0.0011922599257954993,0.0002957044065956365,True,1211,
4,7.638684090724708e-06,6.820085679293095e-06,True,1212,
3,1.0891043962499776e-06,6.109423044139673e-07,True,1213,
5,1.704865779655981e-07,1.4554256441743144e-07,True,1214,
8,2.1843900627757675e-05,2.0723196576923672e-05,True,1215,
3,1.2146984656838174e-06,2.3037942591312188e-07,True,1216,
4,2.590202152299589e-06,2.345000012938427e-06,True,1217,
7,4.669353172564884e-05,4.609741533273389e-05,True,1218,
2,0.0001225017893907487,1.5316091124054425e-05,True,1219,
3,6.87628654888823e-07,4.058614330905272e-07,True,1220,
3,2.2392655943925263e-07,4.1783092160523325e-08,True,1221,
6,8.515887073572897e-08,8.215456588214641e-08,True,1222,
2,0.007470791521722969,0.0009340791440880003,True,1223,
8,0.004480213926999625,0.004272838167007829,True,1224,
4,1.5676497060754451e-06,2.951119749553423e-07,True,1225,
2,4.491251091358246e-05,5.6167646166489676e-06,True,1226,
4,1.011450541623872e-05,6.512800435101341e-06,True,1227,
6,5.920399391610431e-07,3.7171013116049626e-07,True,1228,
6,0.00018610437875241512,0.00018043590169495604,True,1229,
2,9.546682969500753e-08,1.195147685996802e-08,True,1230,
2,1.0404659064164118e-06,1.3007008860828745e-07,True,1231,
6,1.1087188333226508e-06,1.0384866683593652e-06,True,1232,
12,0.01950596416052521,0.00991142180410853,True,1233,
2,0.0016225246278228828,0.00020387071559017803,True,1234,
3,4.6166424733454525e-09,2.2505485340362225e-09,True,1235,
7,1.617723059398651e-06,1.5313542191951783e-06,True,1236,
6,6.255145927909048e-06,4.899051182948688e-06,True,1237,
3,0.05496612047433614,0.015860034796358086,True,1238,
3,0.1672007962416963,0.10172995223814345,True,1239,
7,0.0015881310895330565,0.0015592766798408972,True,1240,
10,0.00024118955253814815,0.00020500085184452978,True,1241,
2,2.3078464921962824e-06,2.885405534380723e-07,True,1242,
4,4.076556372401075e-07,2.137004351252407e-07,True,1243,
5,4.669427822895523e-07,4.4762002018172547e-07,True,1244,
4,5.739009961134788e-06,5.398509471707414e-06,True,1245,
10,5.955294724472326e-05,4.970585277193181e-05,True,1246,
5,1.6574030350831536e-05,1.6463885930631825e-05,True,1247,
4,1.002161808738042e-06,8.45825700467358e-07,True,1248,
4,9.000843269799978e-07,8.358961934829676e-07,True,1249,
7,7.960164564608776e-06,7.405175261880143e-06,True,1250,
2,6.951603201035578e-07,8.699175947811122e-08,True,1251,
3,3.7755875552206887e-06,2.9659800394776933e-06,True,1252,
8,1.006993396761908e-05,8.186325759005572e-06,True,1253,
11,0.04088238862736695,0.04022142989215614,True,1254,
5,4.58171950075978e-06,3.79804375868703e-06,True,1255,
4,6.217022173871159e-06,6.011194325683899e-06,True,1256,
3,0.0014441965579014115,0.0002705599516262106,True,1257,
3,1.912885853406823e-06,6.516279679303938e-07,True,1258,
4,8.822995732429508e-07,6.989968849234856e-07,True,1259,
2,5.79185416699877e-07,7.249100916035672e-08,True,1260,
6,1.314719614818017e-05,1.0998804803893552e-05,True,1261,
6,1.5927303512293547e-05,1.5883729127676618e-05,True,1262,
5,9.24195441615269e-05,6.39958374350473e-05,True,1263,
6,1.487811581382843e-08,1.3128686655662744e-08,True,1264,
5,0.005221674630580214,0.0034424522727048573,True,1265,
4,1.5633854828705315e-07,1.4848687379486664e-07,True,1266,
3,3.155778101452091e-08,2.1013898414091296e-08,True,1267,
5,3.1525496226522485e-06,2.587458278982454e-06,True,1268,
3,1.1297377748239532e-08,2.2043703891039303e-09,True,1269,
10,0.00031431844798080047,0.00029410904945418925,True,1270,
5,0.0003533085011600834,0.00032140636673357357,True,1271,
7,0.0003654168155741707,0.0003150057363032548,True,1272,
3,3.9424705366436445e-07,1.1186787142625897e-07,True,1273,
4,3.0393450964780946e-06,1.4739108829033808e-06,True,1274,
3,3.0557686301331204e-08,2.985925032709103e-08,True,1275,
2,5.697455982231202e-09,1.8021863879641003e-09,True,1276,
9,0.0003340346823456374,0.00016638475303164008,True,1277,
3,8.800713753798429e-07,4.547227185798377e-07,True,1278,
5,1.3175045901903702e-05,1.3017583713839794e-05,True,1279,
3,4.022086124379713e-06,9.358456851503489e-07,True,1280,
4,6.9842364951223115e-06,4.841910127661205e-06,True,1281,
7,0.0013099458292179361,0.0011839947990669052,True,1282,
5,3.2698184842876373e-06,2.892513795218813e-06,True,1283,
3,0.0026064306718964745,0.000545202425207204,True,1284,
5,0.00017146355811280115,0.0001426834523694191,True,1285,
3,2.1317487650808158e-05,6.423291467709931e-06,True,1286,
5,1.2369443614171834e-07,9.497945031117628e-08,True,1287,
3,1.6629769333798734e-08,5.329082959366053e-09,True,1288,
5,1.6597619936285e-07,1.1979934536751881e-07,True,1289,
5,1.9183495935893885e-07,1.7336667445536378e-07,True,1290,
4,2.0993912719632672e-05,9.935318697004414e-06,True,1291,
2,5.309529651827784e-05,6.677271331445151e-06,True,1292,
4,3.1553478854147776e-09,2.0898294554325164e-09,True,1293,
4,5.771069025315392e-09,1.779213282663387e-09,True,1294,
8,6.33065899195438e-05,6.299802655393406e-05,True,1295,
6,8.594031244168851e-05,8.41717967935035e-05,True,1296,
4,0.0002344457425275057,0.00022918935666205216,True,1297,
6,0.00014227760948259442,0.00012526655481324124,True,1298,
3,0.00012234119842346837,5.67048806569992e-05,True,1299,
4,0.0003491591601769983,5.4951539284914735e-05,True,1300,
5,0.010504122050181159,0.0021389442473816024,True,1301,
7,2.7232834554303517e-06,2.7201067808796344e-06,True,1302,
6,2.8321234531861984e-06,2.8258562939945523e-06,True,1303,
3,8.95750232712366e-05,3.7001153701256706e-05,True,1304,
5,0.002619787006044549,0.0022267342882550064,True,1305,
4,0.011253887400079071,0.01051530155260606,True,1306,
5,0.0013762867950486523,0.0009977766064105077,True,1307,
13,0.028594843895024955,0.025486381214033644,True,1308,
4,4.050785496118332e-06,3.485236646883047e-06,True,1309,
5,4.7829016470685613e-05,4.480991047962387e-05,True,1310,
2,1.5856630832132091e-06,1.9857831173524629e-07,True,1311,
3,2.6820772806889368e-05,8.72526447107136e-06,True,1312,
5,2.074773655578353e-05,1.4849564441349122e-05,True,1313,
3,2.4398107816962975e-06,5.695396322277541e-07,True,1314,
3,0.0005608295716344602,0.00012004232284153688,True,1315,
6,1.6053478437971858e-05,1.1771528759516952e-05,True,1316,
7,7.738834674311749e-07,5.688919717082003e-07,True,1317,
2,3.2433591974884253e-07,4.0578959147427175e-08,True,1318,
6,8.278578470371404e-07,6.668169643165e-07,True,1319,
4,1.6536484390943384e-05,1.2507383714308798e-05,True,1320,
3,7.067967354704447e-06,3.2728017578852216e-06,True,1321,
3,5.486902339154999e-05,1.6690463780177336e-05,True,1322,
3,2.45384203292287e-05,1.2305407934720268e-05,True,1323,
3,1.0690130493421796e-05,2.6436035571745083e-06,True,1324,
6,5.013673688275653e-05,2.6927878198491366e-05,True,1325,
3,3.1198179833943966e-06,1.203856353746203e-06,True,1326,
3,6.879817822803469e-06,4.709199364305181e-06,True,1327,
3,3.919764940958722e-06,1.0352528924374693e-06,True,1328,
4,0.00010622678839315998,0.00010500637480655286,True,1329,
3,0.00047754311195549515,0.0001079598598795381,True,1330,
4,2.426675786813686e-06,2.180409966775637e-06,True,1331,
4,0.00013156274347142732,3.235308996153289e-05,True,1332,
5,0.00047689252409929757,0.0003588578622571893,True,1333,
10,5.388599259943353e-05,5.342490656210611e-05,True,1334,
6,4.097910653801956e-06,3.869149346662122e-06,True,1335,
3,0.36243308585158157,0.06393547929908655,True,1336,
2,3.6395154992063203e-06,4.561914988185264e-07,True,1337,
11,2.528425449230689e-05,1.9944159202093468e-05,True,1338,
6,3.2484346744851985e-07,2.911384377376506e-07,True,1339,
2,2.2569424987332173e-06,2.821420951506448e-07,True,1340,
4,2.394368233883796e-07,2.2262603498789422e-07,True,1341,
7,0.000779330806580383,0.0006377093788594882,True,1342,
4,2.6719221544863177e-05,2.2682241948553962e-05,True,1343,
3,2.012853900911447e-07,7.710453828974107e-08,True,1344,
2,2.3589757872399778e-07,2.962492715749854e-08,True,1345,
3,1.9404093496517637e-09,7.198107437950069e-10,True,1346,
3,9.461618794308919e-07,8.556679567802849e-07,True,1347,
5,2.704690760314415e-07,2.6524669781523894e-07,True,1348,
4,1.8249846128441524e-06,1.7942222612639747e-06,True,1349,
3,7.871213348586325e-11,7.87116932798583e-11,True,1350,
5,4.120329987287805e-09,1.2048768277590083e-09,True,1351,
10,3.0636294062066683e-06,2.868195210004928e-06,True,1352,
