Cluster ID,Tier,Size,Min Altitude (km),Max Altitude (km),Mean Density
147,Minor,5,550.2774928507637,581.1563683467014,3.870184131983939e-12
1625,Minor,5,547.7312725415733,547.9278346609715,4.322995675426059e-11
1612,Minor,5,482.968299617446,483.7103079812014,3.560569401425224e-11
1615,Minor,5,547.6890763368048,557.8038504897766,5.085421949426896e-11
1631,Minor,5,547.5058570575528,548.0196490451973,5.967823931519233e-11
1623,Minor,5,555.1270863927491,555.9742797337966,5.92525190606741e-11
333,Minor,5,466.38936722446607,492.89876232585965,1.408747024042154e-11
336,Minor,5,389.07972323597596,453.3118861981593,2.8871573624600183e-11
337,Minor,5,392.3598108233027,446.78265228121916,3.893405236775843e-11
751,Minor,5,363.5066957099987,365.89427749320026,2.9955225181555684e-11
290,Minor,5,410.05824299004115,480.42094108163286,1.4938910749458e-11
236,Minor,5,581.1477027240908,581.4712996259238,3.599271242745063e-12
292,Minor,5,557.1492613951573,558.46487919378,1.8770393040122102e-11
318,Minor,5,489.5244967183676,531.1334743123828,2.209875139362829e-11
320,Minor,5,500.7538358685924,517.4688473813478,1.3003818683466034e-11
1616,Minor,5,555.1979455760969,555.633777875958,5.0776815811629276e-11
329,Minor,5,557.8894068358894,558.316693395907,2.1479521932510862e-11
1757,Minor,5,483.69763356668875,486.4701230563009,4.249462176918365e-11
1771,Minor,5,482.6204447419681,483.44304430872666,4.7022737203604866e-11
69,Minor,5,580.5092354389765,581.6803231874183,5.031239371579121e-12
70,Minor,5,581.1540534908548,581.4729329592827,5.031239371579121e-12
1748,Minor,5,482.72048791006955,483.9797779475451,5.166695816198558e-11
13,Minor,5,343.7874506504573,514.0431368115526,5.03123937157912e-13
1753,Minor,5,482.91074995699154,483.6955269339746,5.4763105467572736e-11
1384,Minor,5,544.8111824812898,637.6406309696426,5.464699994361322e-11
27,Minor,5,580.0684306060514,581.5206047822628,4.837730164979924e-12
1174,Minor,5,490.7007734373976,491.13513425989635,4.7371053775483415e-11
16,Minor,5,600.1950016227737,662.7878184683472,8.901423503563059e-13
1184,Minor,5,483.19915251225046,483.5441898950096,4.6597016949086635e-11
1170,Minor,5,490.84712931579537,491.2697166061187,2.8987679148559705e-11
1175,Minor,5,490.48038692795205,491.11329507682285,4.624870037720807e-11
12,Minor,5,468.2925806990117,598.3012056733444,5.031239371579121e-13
1746,Minor,5,547.3528445483754,548.0326268894821,5.410517416513546e-11
1389,Minor,5,483.0458176961197,483.34275645172687,4.334606227822012e-11
29,Minor,5,580.9842426291285,581.2650734504368,4.0636933385831356e-12
1777,Minor,5,482.57493567002285,484.0599485489903,4.2649429134463006e-11
38,Minor,5,596.1403245385625,677.1377651830604,2.3995141618300424e-12
1792,Minor,5,482.9462121747136,484.3492424151413,5.1086430542188e-11
1188,Minor,5,547.214826872034,548.0484251509021,4.083044259243056e-11
834,Minor,5,484.13125611727776,496.36089547211117,6.501909341733017e-11
835,Minor,5,460.90695846797803,473.6147806758452,6.707029100728166e-11
895,Minor,5,490.62559998944215,491.2517711248938,2.8832871783280346e-11
885,Minor,5,566.8379506621584,567.1066839470258,3.1154982262470706e-11
1362,Minor,5,482.95737405645104,483.4410095299948,4.191409414938606e-11
802,Minor,5,496.0278266941057,497.2635228314456,7.299167272921708e-11
803,Minor,5,493.12945858926327,498.6218743719971,7.690055870252088e-11
795,Minor,5,490.28443956292887,492.11763187885657,3.676674925384742e-11
1395,Minor,5,482.795597911058,483.36858179310616,3.347709274166107e-11
1388,Minor,5,483.1698339539589,483.4296852404019,4.334606227822012e-11
80,Minor,5,581.2626518709036,582.4622915387116,5.611766991376711e-12
84,Minor,5,580.7527816640027,591.7826141875154,4.45071175178153e-12
130,Minor,5,532.2584402062428,582.6145623973478,5.843978039295748e-12
597,Minor,5,566.8048697263245,567.2568403011468,3.231603750206589e-11
601,Minor,5,490.80039261297696,491.39047999425514,4.5397259868171607e-11
602,Minor,5,488.95003066445423,492.9570506705558,4.5745576440050156e-11
618,Minor,5,566.9442258550422,567.2237314320104,4.566817275741048e-11
609,Minor,5,532.6113082136651,638.0218960440028,4.30364475476614e-11
1399,Minor,5,349.7064400514243,597.4736936026262,4.8416003491119075e-11
815,Minor,5,566.6556763202036,567.2554398715263,3.231603750206589e-11
869,Minor,5,451.8782582717985,491.3992250856636,4.740975561680325e-11
870,Minor,5,490.8954634617381,493.3636641522115,4.7990283236600845e-11
1193,Minor,5,566.777735957019,567.0802762835166,3.223863381942621e-11
1198,Minor,5,491.1576090488136,491.64531872249114,4.8416003491119075e-11
1199,Minor,5,490.7549297321793,491.74205310395735,4.876432006299763e-11
1736,Minor,5,454.4229544725809,455.20886862196494,4.15657775775075e-11
1797,Minor,5,482.8373427735623,483.5180088091623,5.186046736858478e-11
1642,Minor,5,454.9638315889826,457.42058689585235,3.5876606903491115e-11
274,Minor,5,442.88999368807396,528.6077423290163,5.534363308737033e-12
299,Minor,5,511.94460875944793,527.6822810252226,6.045227614158913e-11
1391,Minor,5,482.5725934458431,483.62572146721277,4.121746100562895e-11
1407,Minor,5,353.4190053866459,368.08920342203413,4.94222513654349e-11
1408,Minor,5,446.6514133460717,483.4417997191949,3.862443763719971e-11
1409,Minor,5,555.0156523456592,555.5560421693958,5.4376087054374337e-11
852,Minor,5,566.616164568007,567.2377363874195,3.1348491469069906e-11
1803,Minor,5,483.0329727891395,484.45770004643316,5.100902685954831e-11
1,Minor,5,393.2358876625728,664.9311404838282,9.675460329959848e-13
57,Minor,5,411.53951521514824,481.51919883403275,3.367060194826027e-12
449,Minor,5,580.17406589049,600.3176216969099,7.806161394211605e-11
450,Minor,5,637.2852708576452,647.9105774612101,4.888042558695715e-11
457,Minor,5,490.96869951598813,491.20298749778885,4.4081397263297066e-11
473,Minor,5,490.6317844939511,492.35416792473944,3.626362531668951e-11
0,Micro,4,459.3908254816038,541.3531843975838,2.9026380989879536e-13
1729,Micro,4,482.427360692814,484.5129016115805,4.063693338583136e-11
1730,Micro,4,547.6296714679218,547.9793616050276,5.186046736858478e-11
1722,Micro,4,483.0390283894967,485.7472531453073,4.1459347513877945e-11
1711,Micro,4,482.8039194175629,483.8338117933096,6.153592769854463e-11
1715,Micro,4,482.95457068422996,483.267253220696,5.360205022797756e-11
134,Micro,4,581.2270837632781,581.3895796735641,3.483165718785545e-12
136,Micro,4,580.5423296426237,581.4290801868988,6.5793130243726965e-12
124,Micro,4,557.8230434246901,558.3631392989345,1.2578098428947802e-11
115,Micro,4,511.69364774350356,649.5784918004088,2.902638098987954e-12
168,Micro,4,557.4831898026932,558.0460130080115,1.1610552395951817e-11
171,Micro,4,522.856383015465,685.1524182287305,3.400924305980886e-11
155,Micro,4,354.82463870410527,440.19023947514967,8.127386677166271e-12
142,Micro,4,580.6674691115813,581.2428072136371,4.837730164979924e-12
144,Micro,4,580.2943180040401,581.1737308878368,5.2247485781783174e-12
146,Micro,4,580.4319965058472,581.4386338576339,3.870184131983939e-12
196,Micro,4,437.37340285358204,521.0746852601878,3.15420006756691e-11
1143,Micro,4,566.7461969811953,567.1884631588924,2.8252344163482754e-11
1133,Micro,4,566.8158907754505,567.3576280880301,3.013905892782492e-11
1138,Micro,4,567.134469005892,567.2475068670092,3.2896565121863484e-11
1225,Micro,4,566.6722523493646,567.1688757656635,3.275143321691409e-11
1227,Micro,4,566.8921397850588,567.3201441137595,3.275143321691409e-11
1212,Micro,4,547.9110685376282,548.0932952758009,3.6186221634049827e-11
1217,Micro,4,547.7621398647958,547.891263164294,4.315255307162092e-11
112,Micro,4,581.0738881608127,581.2804003239553,3.096147305587151e-12
1671,Micro,4,483.0898345889924,483.48314205905143,5.0844544033938996e-11
193,Micro,4,431.47992258196695,500.0076643726332,6.530935722722898e-12
194,Micro,4,503.45895612837654,503.5556466964604,5.805276197975908e-12
195,Micro,4,640.4227018436864,697.5593800584031,1.4126172081741377e-11
1704,Micro,4,482.96805773229056,483.51304478817156,5.7859252773159885e-11
1686,Micro,4,483.05070076700673,483.38707936084086,4.373308069141851e-11
1107,Micro,4,566.8997110319948,567.10686066755,4.566817275741048e-11
1152,Micro,4,452.2891462927526,452.80967832403167,4.4555494819465094e-11
759,Micro,4,483.1342272581253,483.5691842101533,4.707111450525466e-11
763,Micro,4,554.9868923695805,555.6055761726434,6.555124373547797e-11
748,Micro,4,490.76971596212127,491.04568624506334,3.9717764654485174e-11
750,Micro,4,490.3584603638891,491.167938383841,2.999392702287553e-11
1405,Micro,4,367.8019385407567,368.1910163843995,4.41200991046169e-11
739,Micro,4,490.9127486413289,491.3189643578483,4.382983529471811e-11
729,Micro,4,567.0491973169391,567.3994593380838,3.2509546708665085e-11
716,Micro,4,481.7622695115637,508.8707885983186,7.914526549907156e-11
896,Micro,4,490.5152426738385,491.65364008468947,2.989717241957593e-11
888,Micro,4,364.50725517938656,364.9607723858543,4.392658989801771e-11
891,Micro,4,365.0133283602027,365.78838205072003,5.137669435208679e-11
877,Micro,4,566.8506316870219,567.1171876948868,4.179798862542654e-11
879,Micro,4,490.609767263351,492.6102236292595,4.3200930373270716e-11
764,Micro,4,407.5281455109827,455.68299199528434,5.539201038902013e-11
766,Micro,4,547.7662711435436,547.9277011748505,3.696025846044662e-11
769,Micro,4,566.8658340575593,567.3717403795179,3.2461169407015286e-11
797,Micro,4,566.8689110010099,567.3017812795304,4.024991497263296e-11
800,Micro,4,567.0198397212941,567.14886127365,3.7298899571995213e-11
788,Micro,4,490.89529289406073,491.32068415508604,4.3055798468321315e-11
791,Micro,4,451.3922918123556,453.5071797924368,4.3007421166671516e-11
792,Micro,4,490.82142998899707,491.3275170327146,4.024991497263297e-11
1358,Micro,4,547.4161427907198,547.9203216926046,3.347709274166107e-11
1359,Micro,4,639.2915760796237,644.950143371744,5.1086430542188e-11
892,Micro,4,490.59752124334403,491.0113616544455,4.363632608811891e-11
814,Micro,4,547.244134272175,547.9823065465418,3.449301607630686e-11
868,Micro,4,452.2964736299161,491.2916292942893,4.479738132771409e-11
1400,Micro,4,518.1058597210441,555.5521784227527,5.355367292632775e-11
1402,Micro,4,482.8609834467294,547.9767096972391,4.866756545969803e-11
1394,Micro,4,581.78759007728,643.1895930844033,5.461797356262334e-11
805,Micro,4,555.2394609125787,555.7493378658751,4.373308069141851e-11
807,Micro,4,483.58314852991606,548.0445795772467,4.2088252435325336e-11
809,Micro,4,547.6873134306418,547.8464503684025,3.14936233740193e-11
694,Micro,4,626.5398711850736,637.564107945609,4.3878212596367905e-11
696,Micro,4,483.1348157826904,483.5135039365878,4.005640576603377e-11
699,Micro,4,490.85508019280434,493.41500129458774,3.255792401031489e-11
686,Micro,4,484.2386354137501,513.195104402557,7.895175629247235e-11
743,Micro,4,490.79055598256366,491.296587018379,4.315255307162092e-11
744,Micro,4,364.1911360734105,364.8844061235767,4.3200930373270716e-11
1460,Micro,4,483.06332765710727,483.15077792943737,3.889535052643858e-11
1462,Micro,4,483.17121509977153,483.34074508685524,3.652486274559843e-11
970,Micro,4,566.4229717784933,567.3482409988046,3.608946703075023e-11
652,Micro,4,490.6825461921841,492.9322290683901,4.711949180690446e-11
654,Micro,4,491.3339580529491,491.5313372278465,4.958673419104422e-11
655,Micro,4,490.7918453503512,567.2020228901264,4.6442209583807267e-11
657,Micro,4,566.8524095063964,567.2374614021722,2.999392702287553e-11
708,Micro,4,451.5864187459536,491.4962240429241,4.373308069141851e-11
704,Micro,4,363.5929210491357,364.09455009935147,4.150772481552775e-11
693,Micro,4,480.92936069509295,485.8811798224272,3.2896565121863484e-11
921,Micro,4,490.33067325490157,491.17154493773074,3.15420006756691e-11
923,Micro,4,491.12622145889793,491.97806214212534,3.763754068354381e-11
909,Micro,4,491.09124060563556,491.7569209559066,3.860508671653979e-11
910,Micro,4,491.30149970235306,521.3028982912078,3.342871544001127e-11
912,Micro,4,451.4858064174885,452.1839156614104,4.218500703862493e-11
914,Micro,4,491.1551009567622,491.46825416656304,3.850833211324019e-11
915,Micro,4,490.5665710187312,493.0815170958657,3.850833211324019e-11
966,Micro,4,490.3301184606468,491.33070469622686,3.18806417872177e-11
719,Micro,4,547.8185367822805,547.8948196006855,6.163268230184422e-11
721,Micro,4,367.4823078365866,367.9307040964002,4.3587948786469115e-11
1425,Micro,4,482.6560596535811,548.1824070172263,4.528115434421208e-11
1426,Micro,4,547.6117248639521,555.4611755935811,4.6200323075558275e-11
930,Micro,4,364.96549612927714,365.994222124367,4.5329531645861886e-11
931,Micro,4,364.31751052350086,365.24093185656704,4.6442209583807267e-11
916,Micro,4,452.4374321071263,453.3329456105772,4.721624641020405e-11
920,Micro,4,566.924646870493,567.4294693527622,3.0477700039373524e-11
630,Micro,4,483.08984951955455,483.3194628194747,3.541218480765304e-11
633,Micro,4,490.6146437286781,491.26461746772935,4.0830442592430554e-11
1472,Micro,4,367.06672957340254,367.70721791309023,3.8846973224788785e-11
559,Micro,4,364.35111887149606,365.5418281377051,3.212252829546669e-11
560,Micro,4,490.3538950232873,493.5768960717386,3.7105390365396014e-11
562,Micro,4,364.70380501487756,366.18942550458667,3.212252829546669e-11
617,Micro,4,567.0300096600643,567.657632494825,4.566817275741048e-11
604,Micro,4,522.5631962109245,523.8438780847835,7.658126851163219e-11
1343,Micro,4,483.0966228854349,483.41595316249783,4.639383228215747e-11
1332,Micro,4,483.2028762903968,483.48235219059046,4.078206529078076e-11
1329,Micro,4,547.7624681411348,547.9019641722319,4.581330466235988e-11
649,Micro,4,363.9465421523284,364.6344193825386,3.405762036145866e-11
636,Micro,4,490.4684745917972,490.85467925237583,3.086471845257191e-11
638,Micro,4,451.484837588368,566.9925930149099,4.687760529865546e-11
642,Micro,4,566.9191474101581,568.283130955955,3.734727687364501e-11
628,Micro,4,445.2530850838311,460.29992241509353,6.26002283348402e-11
666,Micro,4,566.9789462774228,567.2739079814348,3.309007432846268e-11
963,Micro,4,566.8768602787927,567.1540377891799,3.2509546708665085e-11
951,Micro,4,483.0173480857275,483.3148265050631,3.584758052250124e-11
945,Micro,4,547.8031661421721,547.9497101964178,3.226766020041609e-11
1349,Micro,4,547.6568643789319,547.8147740969397,3.367060194826027e-11
1353,Micro,4,547.788120170015,548.1429429742908,5.011888450919201e-11
1354,Micro,4,482.8468778093439,483.43930198108495,4.1023951799029754e-11
1341,Micro,4,483.11330823928955,483.3026241876697,4.43136083112161e-11
1465,Micro,4,547.6409780371301,548.0654051966649,4.024991497263297e-11
1452,Micro,4,455.064258132576,456.2169148178166,4.266878005512293e-11
1455,Micro,4,547.5455407114783,548.7418085630499,4.237851624522413e-11
679,Micro,4,452.160186639742,452.38516850228234,4.639383228215747e-11
681,Micro,4,426.187695556568,491.85042298692093,2.4527291936448213e-11
668,Micro,4,567.1152542911349,568.3704309665188,3.473490258455585e-11
673,Micro,4,443.19158410326855,493.7891348985899,3.875021862148919e-11
660,Micro,4,518.6347581214831,520.2426000540182,7.832285137102495e-11
565,Micro,4,567.0048726899978,567.2297974662455,3.2509546708665085e-11
1517,Micro,4,512.5948339514359,513.3228421570435,3.555731671260244e-11
1518,Micro,4,504.78227222353405,515.1823652345985,3.5944335125800835e-11
1521,Micro,4,547.75499643056,555.6400246857824,4.958673419104422e-11
1522,Micro,4,367.65906896581873,367.8763557849191,5.1763712765285177e-11
547,Micro,4,355.6506277353419,358.0211303672455,3.018743622947472e-11
531,Micro,4,490.64668777280673,492.4864643659852,5.360205022797756e-11
1509,Micro,4,554.5616497117626,555.719399081368,4.213662973697514e-11
1306,Micro,4,483.05679757688193,484.00987166057246,3.565407131590204e-11
1501,Micro,4,483.04454362940044,483.52059230616874,3.5992712427450633e-11
1505,Micro,4,555.3578564536208,555.4422617798299,5.113480784383779e-11
1507,Micro,4,482.69974322955034,483.06720387442317,4.499089053431329e-11
582,Micro,4,490.65738231034857,491.50283727184495,4.150772481552774e-11
585,Micro,4,452.5202125148736,465.26193788112516,6.429343389258319e-11
586,Micro,4,557.2425464234277,593.6628574103406,7.948390661062015e-11
577,Micro,4,482.9241262990506,483.4048259866247,3.9911273861084373e-11
983,Micro,4,363.8058495569639,364.1716911369264,4.779677403000165e-11
986,Micro,4,490.83211800860425,491.4281443278445,4.291066656337192e-11
972,Micro,4,345.6893911234764,364.26669220110404,4.4555494819465094e-11
973,Micro,4,566.961089561523,568.1517059262562,3.79761817950924e-11
974,Micro,4,566.7384896765928,567.3886739575388,3.0767963849272314e-11
1320,Micro,4,482.4005645648232,483.2359831406912,3.570244861755183e-11
1309,Micro,4,490.5672130356263,490.9804466883,4.832892434814944e-11
1300,Micro,4,451.4840534507064,452.84617117122093,4.387821259636791e-11
606,Micro,4,547.8259310514843,548.0612299526324,4.770001942670205e-11
598,Micro,4,567.0619006845374,567.408768841235,3.231603750206589e-11
588,Micro,4,367.59971147748644,428.9707462928845,3.82664456049912e-11
644,Micro,4,547.7755609178618,547.8853696658201,4.005640576603377e-11
1331,Micro,4,483.2147541173501,483.5135424100449,4.247527084852373e-11
997,Micro,4,483.15124096024874,483.56418964011783,4.5861681964009674e-11
991,Micro,4,456.19199296929037,491.30369376469685,4.0588556084181556e-11
982,Micro,4,491.1932190823788,491.6712690030849,3.4444638774657056e-11
1553,Micro,4,367.2710912011918,368.11258705101443,4.334606227822011e-11
1555,Micro,4,455.0684712093156,483.2266317523001,3.410599766310846e-11
487,Micro,4,547.7571869707294,548.013898579075,3.4928411791155045e-11
489,Micro,4,367.6189207178969,367.76530971725657,4.4507117517815296e-11
478,Micro,4,566.8454496961115,567.493382912077,2.8252344163482754e-11
479,Micro,4,567.0922054518936,567.3951458197441,2.8252344163482754e-11
475,Micro,4,364.231968440054,398.6476130866855,4.42168537079165e-11
465,Micro,4,555.1537008984117,555.4060684144534,4.1943120530375934e-11
1021,Micro,4,566.6840412008781,567.494026674009,3.81213137000418e-11
1024,Micro,4,566.7063723217948,567.2769544880651,3.17838871839181e-11
1026,Micro,4,490.557159297673,491.29185046939085,3.0719586547622515e-11
1007,Micro,4,490.90717733471934,492.070021546985,3.478327988620565e-11
1010,Micro,4,490.6623250839915,494.4398883866817,3.5992712427450633e-11
1011,Micro,4,566.8845273487149,567.0910033647214,3.4976789092804843e-11
1559,Micro,4,547.7982097388701,548.3990976270605,4.000802846438397e-11
1551,Micro,4,522.878482180383,534.0639494154389,4.42652310095663e-11
1546,Micro,4,427.0938070746474,437.84081925288683,6.284211484308921e-11
1532,Micro,4,367.1227176791169,367.5938895512661,5.336016371972856e-11
1535,Micro,4,547.6141247119317,548.0212555201529,4.489413593101369e-11
1293,Micro,4,483.23550302751363,483.50975585822573,4.334606227822012e-11
1294,Micro,4,483.069482460537,483.81768712854574,4.334606227822012e-11
1297,Micro,4,367.4474708089018,367.91143866111713,3.517029829940404e-11
1031,Micro,4,566.7009927941076,567.1578970743958,4.465224942276469e-11
1020,Micro,4,567.185497666305,567.4221285266215,3.899210512973818e-11
1511,Micro,4,547.6985457817242,548.2719058400904,3.981451925778477e-11
1513,Micro,4,555.2095219361046,555.5354303195504,5.7859252773159885e-11
1500,Micro,4,482.62573188437335,483.35433244614677,3.6186221634049827e-11
522,Micro,4,364.28239774550406,366.82324842367694,3.18322644855679e-11
514,Micro,4,482.9350889333943,483.32814762764986,4.42652310095663e-11
515,Micro,4,547.7642178551247,547.8405412873533,4.005640576603377e-11
498,Micro,4,490.72391375913287,491.2588324399609,4.242689354687393e-11
1544,Micro,4,483.3800537407408,548.1759394055578,4.6490586885457065e-11
401,Micro,4,568.8403335928069,577.9582847201955,7.759719184627797e-11
402,Micro,4,547.8314506261823,547.9621792803807,4.41200991046169e-11
390,Micro,4,492.1985605054349,495.79881314973903,3.3767356551559866e-11
391,Micro,4,491.17736367437897,583.563813535056,3.323520623341207e-11
380,Micro,4,530.0767687986074,621.1725011241781,4.112070640232935e-11
375,Micro,4,633.0213153456422,636.0943336069416,3.889535052643858e-11
364,Micro,4,588.9870700114304,590.542746898801,1.3545644461943786e-11
366,Micro,4,557.129923751859,557.511511084728,2.5543215271093997e-11
1281,Micro,4,490.52147496495394,491.808517495838,4.237851624522413e-11
1274,Micro,4,567.0365105121024,567.8773888800554,3.309007432846268e-11
1590,Micro,4,547.4080955692856,548.7904897842062,3.521867560105384e-11
1591,Micro,4,482.96373779583627,483.7806318948008,5.2392617686732574e-11
1595,Micro,4,483.0156832810957,483.24134037210234,3.81213137000418e-11
1587,Micro,4,483.09678837151455,483.80378262812735,5.761736626491089e-11
426,Micro,4,490.7446381618055,492.6536109592626,3.79761817950924e-11
418,Micro,4,441.0248501012344,553.6228925655838,4.199149783202574e-11
1564,Micro,4,482.8704462379515,483.40276285861154,3.633135353899923e-11
1569,Micro,4,482.8067679679487,483.24876410433836,4.058855608418157e-11
1066,Micro,4,566.6807977402946,567.073529157619,3.850833211324019e-11
1067,Micro,4,566.5135959870358,567.2754511270803,3.8314822906641e-11
1050,Micro,4,547.8946353778392,548.0226287220548,4.5861681964009674e-11
1037,Micro,4,566.8821428541289,567.251160364368,2.796208035358396e-11
1040,Micro,4,441.90010582187864,456.48089221568125,5.442446435602414e-11
1291,Micro,4,455.0591511691008,455.74434569556826,5.5295255785720524e-11
453,Micro,4,364.27904489073717,364.53570533607154,4.339443957986991e-11
454,Micro,4,364.0227756500393,365.2784028559728,4.4023344501317306e-11
455,Micro,4,364.38457788605336,364.627211811441,3.933074624128678e-11
451,Micro,4,483.11656404806484,483.474970095139,3.918561433633738e-11
442,Micro,4,544.8722677520495,548.098813296848,3.429950686970766e-11
1572,Micro,4,547.7407836879669,555.4843922765563,4.213662973697514e-11
1577,Micro,4,547.2226714412598,547.8851752483733,5.4279332451074746e-11
1578,Micro,4,547.7149949027197,548.241459821242,5.519850118242093e-11
1632,Micro,4,547.7261641733115,548.2238955028477,5.979434483915186e-11
1621,Micro,4,482.95326494320574,483.5085556305917,4.092719719573015e-11
1622,Micro,4,555.2994612949518,555.570544188301,4.266878005512292e-11
1627,Micro,4,482.7356116028335,483.54415543210877,3.81213137000418e-11
1613,Micro,4,482.8258011585334,483.39622377647925,3.894372782808839e-11
1614,Micro,4,483.3808597162459,483.9249737079367,4.121746100562895e-11
324,Micro,4,387.8227580038114,396.7727803470241,2.022171208961608e-11
325,Micro,4,661.6060050021885,663.2215932433968,1.9205788754970297e-11
305,Micro,4,503.6539351504454,526.8252713517984,1.7415828593927725e-12
361,Micro,4,571.3116878810237,572.0194357029609,1.9883070978067486e-11
363,Micro,4,571.3275550795961,572.0694755461822,2.6510761304089982e-11
349,Micro,4,557.7255509667033,558.1183593178093,2.1286012725911663e-11
341,Micro,4,557.3109338164171,557.9710795618752,4.740975561680325e-11
347,Micro,4,487.90087641498076,532.2066995506594,2.2011672250658653e-11
332,Micro,4,478.0792270923695,501.8482344117267,1.4755077003188766e-11
338,Micro,4,432.2546797276791,436.5565104739992,4.552304085246108e-11
1079,Micro,4,566.5160004142076,567.4120471404055,3.933074624128678e-11
1080,Micro,4,567.0228418273152,567.3277198256123,3.84599548115904e-11
1071,Micro,4,566.7744752498866,567.2001752814921,3.042932273772372e-11
1256,Micro,4,547.3433415587265,548.0790427596895,4.3200930373270716e-11
1259,Micro,4,566.9505443274137,567.427863207871,3.9669387352835375e-11
1245,Micro,4,566.7241784537267,567.3366353892126,4.4023344501317306e-11
301,Micro,4,396.92399001642224,492.65490625253136,3.546056210930284e-11
302,Micro,4,653.1668720871256,698.2418720813123,2.3704877808401626e-11
367,Micro,4,557.2957062742254,557.4369616083447,2.5543215271093997e-11
1609,Micro,4,482.9985415077945,483.29107697623687,4.024991497263297e-11
1597,Micro,4,482.6800565371355,483.4683164019119,3.526705290270364e-11
1266,Micro,4,483.0838900381271,483.4262779508373,4.2572025451823325e-11
1095,Micro,4,483.2067023495445,483.5460075094234,3.696025846044662e-11
1099,Micro,4,547.7091325848438,547.8243626676527,5.021563911249161e-11
1087,Micro,4,490.9815238293428,491.416794604335,4.566817275741048e-11
1090,Micro,4,496.82106535842365,499.11147178109644,7.798421025947637e-11
266,Micro,4,557.6214703224283,558.7778361604484,1.2578098428947802e-11
253,Micro,4,580.991861790725,581.4727832966634,3.096147305587151e-12
1682,Micro,4,547.6687900061328,547.7814520494948,4.2717157356772726e-11
231,Micro,4,594.991780696163,599.8558138116766,1.91574114533205e-11
223,Micro,4,507.11953709879236,514.3964583755769,2.283408637870524e-11
225,Micro,4,572.2417668841742,576.5558435348663,8.417650487065067e-12
215,Micro,4,485.08344017380756,512.6475456887065,1.0643006362955832e-12
216,Micro,4,425.2795478443131,527.1443329947824,2.5639969874393596e-12
1114,Micro,4,566.7975893260361,567.0381819902165,3.16871325806185e-11
1102,Micro,4,490.49615927564633,491.4717579336902,3.275143321691408e-11
1675,Micro,4,547.5518173475591,547.9936824320946,4.9538356889394416e-11
1662,Micro,4,547.8347253982928,548.0824580044812,3.647648544394862e-11
1655,Micro,4,482.8879981301557,483.1474688874716,4.1023951799029754e-11
1645,Micro,4,482.62151684807986,486.0400982599314,3.415437496475826e-11
1650,Micro,4,483.02237386172357,483.48463005349225,3.81213137000418e-11
263,Micro,4,443.61979589388335,523.5284460493633,1.0497874458006433e-11
1628,Micro,4,482.83020893639883,483.21612921622113,5.7423857058311694e-11
1629,Micro,4,366.9766145964088,367.5706917048777,5.7375479756661896e-11
1248,Micro,4,490.9641226067692,492.2489656399377,4.5619795455760676e-11
1249,Micro,4,566.7033541417662,567.0882966057677,4.242689354687393e-11
1243,Micro,4,490.7379176228009,491.11743862737154,2.844585337008195e-11
1119,Micro,4,483.3016456479607,483.52769029358586,4.895782926959683e-11
1123,Micro,4,483.0504706935668,483.3348268579552,3.6379730840649026e-11
1113,Micro,4,567.0242934737382,567.2683574097837,3.2025773692167095e-11
323,Micro,4,377.5778188708667,447.1939866639115,1.8044733515375115e-11
308,Micro,4,570.9394415655481,571.724393944743,1.8770393040122102e-11
310,Micro,4,460.19823422983194,480.32315959687156,1.533560462298636e-11
298,Micro,4,531.0272106933277,646.5371313086581,6.201970071504262e-11
291,Micro,4,440.4174948311262,499.3109421959445,3.6234598935699625e-11
278,Micro,4,425.451912564896,517.7471191627914,3.8411577509940594e-11
275,Micro,4,488.8899590302668,692.3014346402837,1.2626475730597602e-11
1640,Micro,4,455.0949236445492,483.1494312662203,3.894372782808839e-11
1770,Micro,4,483.0614805406211,483.43901737312416,5.360205022797756e-11
1767,Micro,4,483.037461032778,483.66129049955214,5.4956614674171936e-11
9,Micro,4,581.1484078670879,583.3404227634929,4.886107466629723e-12
1807,Micro,4,482.3171621879842,483.37842868031373,4.8812697364647435e-11
1808,Micro,4,483.38532022484486,484.1552042747084,4.876432006299763e-11
5,Micro,4,520.8437105361875,679.0540298240707,1.015923334645784e-12
3,Micro,4,380.5757184808226,597.8754199356399,5.805276197975908e-13
1759,Micro,4,483.07063770032113,483.41731529603896,3.8072936398392e-11
1200,Micro,4,490.7296961056767,491.7643887615744,4.857081085639843e-11
1195,Micro,4,566.9604079041044,567.2757992512481,3.483165718785545e-11
1182,Micro,4,483.11611614412533,483.22513717029244,4.857081085639843e-11
1185,Micro,4,483.3230864826972,483.36583194898907,4.653896418710687e-11
1186,Micro,4,547.6650282747615,548.2149793479471,4.7119491806904456e-11
1187,Micro,4,547.7669280889882,548.7115244979113,4.721624641020405e-11
21,Micro,4,580.9015783105958,588.6945563694956,5.2247485781783174e-12
23,Micro,4,580.8265005578594,581.6442514709681,4.0636933385831356e-12
76,Micro,4,431.777807659287,672.011890898969,2.467242384139761e-12
83,Micro,4,580.325045849814,581.1289443732035,4.257202545182333e-12
1733,Micro,4,482.9186159818405,483.5068949708976,3.9427500844586384e-11
1734,Micro,4,454.9960494507011,455.76278016096074,3.9475878146236176e-11
1735,Micro,4,454.51999846244604,456.5756902620522,4.034666957593256e-11
1737,Micro,4,482.9810402949229,483.49980862913935,4.6925982600305256e-11
